id	name_en	name_de	polygon_simple
area_de_ni_29	Landkreis Göttingen	Landkreis Göttingen	POLYGON ((9.548637 51.35899859919217, 9.6043903 51.32487089919717, 9.633708900000002 51.32607989919701, 9.6286028 51.311889499199104, 9.669393099999999 51.31759619919825, 9.7334044 51.29244339920202, 9.768054099999999 51.30667989919989, 9.772427999999998 51.33620939919552, 9.7373945 51.31947039919798, 9.7020273 51.36438919919139, 9.7382789 51.36930179919069, 9.7711448 51.38773879918804, 9.8000875 51.38613609918827, 9.7958449 51.40793369918516, 9.840549300000001 51.40263149918591, 9.840056699999998 51.3837102991886, 9.865805499999999 51.37191189919029, 9.8508856 51.41452919918422, 9.8784001 51.40370979918576, 9.8829058 51.41491429918417, 9.9051884 51.42103369918331, 9.931432900000003 51.3921939991874, 9.9284705 51.3754168991898, 10.000399499999999 51.40371679918575, 10.0095849 51.42074489918335, 10.0376167 51.41999009918346, 10.046453200000002 51.43644629918118, 10.071861599999998 51.418219499183714, 10.0804972 51.43458069918143, 10.152364400000002 51.430026099182044, 10.1404751 51.44259599918032, 10.174378400000002 51.44635589917982, 10.1859501 51.462248999177625, 10.1781652 51.47013009917652, 10.201669000000003 51.486441499174326, 10.2167804 51.469920299176565, 10.233165000000003 51.47093529917643, 10.2448151 51.483717899174714, 10.299823699999997 51.49392599917332, 10.308402199999998 51.515131699170524, 10.3420681 51.51943139916995, 10.3781864 51.562603699164335, 10.3757352 51.58885079916103, 10.4446436 51.58955939916094, 10.4956132 51.57276899916307, 10.5190662 51.553649399165515, 10.559743100000002 51.55679229916508, 10.6040903 51.579668299162186, 10.657025599999999 51.5582876991649, 10.666134900000001 51.577815499162426, 10.638335 51.5841206991616, 10.6314165 51.6025381991593, 10.648798100000002 51.606517199158816, 10.6408241 51.62211539915689, 10.6823468 51.62890189915609, 10.676458500000003 51.63867469915488, 10.6693715 51.645914899154, 10.6509016 51.64227469915445, 10.647755600000002 51.65719809915267, 10.627056500000002 51.67002789915113, 10.6097712 51.66360359915192, 10.593230399999998 51.68004959914997, 10.5405714 51.66840809915134, 10.5239459 51.67263939915084, 10.5059918 51.66285189915198, 10.494688 51.692618699148504, 10.4682962 51.69782039914789, 10.485027900000002 51.70354559914723, 10.478445199999998 51.71101349914639, 10.494602499999997 51.72970549914427, 10.481533300000002 51.74584859914245, 10.494997 51.76700129914013, 10.426393100000002 51.772813399139515, 10.392329 51.790122199137656, 10.355789799999998 51.76688659914015, 10.3065222 51.76579649914027, 10.295508700000001 51.77799209913895, 10.279745099999998 51.77601919913918, 10.2629553 51.799632499136656, 10.270084500000001 51.813155299135225, 10.241562599999998 51.83266689913322, 10.222666 51.829150999133546, 10.2151593 51.81627639913489, 10.2026151 51.82674009913381, 10.191265 51.810980899135444, 10.168404400000004 51.81384239913515, 10.1425729 51.75815159914112, 10.152145600000003 51.747851799142246, 10.131142 51.727263999144554, 10.1166572 51.7267789991446, 10.125185099999998 51.717307099145685, 10.1153826 51.71261159914621, 10.1378603 51.70945299914656, 10.1430958 51.68435189914947, 10.1562568 51.680751299149875, 10.1400135 51.666785799151526, 10.157037999999998 51.661238499152184, 10.1553055 51.638049099154976, 10.1378181 51.64072769915465, 10.1196561 51.61494359915776, 10.0995711 51.62235559915688, 10.0726279 51.609966099158406, 10.040450500000002 51.625658099156475, 10.038260300000001 51.617636899157446, 10.001690800000002 51.612166299158126, 9.9455281 51.62085309915705, 9.9573554 51.61369989915794, 9.939545200000003 51.6019281991594, 9.834362900000002 51.61335499915798, 9.8163757 51.597389199159956, 9.7971734 51.61137749915822, 9.7297255 51.613036999158, 9.6876101 51.58772569916117, 9.6842598 51.56647409916385, 9.6452068 51.54991479916596, 9.6225862 51.54861779916615, 9.609531099999998 51.55737979916501, 9.618527000000002 51.529463999168634, 9.584719200000002 51.51783309917017, 9.6436549 51.470236699176525, 9.627546600000002 51.444644499180036, 9.6435969 51.4175800991838, 9.631433800000002 51.4040596991857, 9.5782653 51.40219809918598, 9.5581346 51.3802714991891, 9.5766209 51.3705136991905, 9.548637 51.35899859919217))
area_de_ni_32	Landkreis Helmstedt	Landkreis Helmstedt	POLYGON ((10.6008096 52.342371999094375, 10.6239935 52.336993899094615, 10.628767 52.322523899095366, 10.6140844 52.311698699095906, 10.6433892 52.29499069909681, 10.715685099999998 52.30331719909636, 10.732749700000001 52.293076799096916, 10.735605400000003 52.26973279909821, 10.7244429 52.262379199098625, 10.7844041 52.20655049910199, 10.815784999999998 52.20690659910199, 10.846116699999998 52.17437699910411, 10.885119000000001 52.18014079910373, 10.870005999999998 52.122742399107736, 10.8357095 52.117089999108124, 10.842189400000002 52.09837539910953, 10.8249893 52.10047319910939, 10.793596500000001 52.07968709911096, 10.8019782 52.04752279911351, 10.8809158 52.058802199112606, 10.9647216 52.056201199112806, 10.9702912 52.08611189911047, 10.939925000000002 52.095347099109766, 10.9417558 52.10315699910919, 10.9775174 52.10579369910899, 11.044755600000002 52.1341585991069, 11.0604346 52.172404799104235, 11.019401100000001 52.178063899103876, 11.0134675 52.19949689910246, 11.086210200000004 52.22864609910062, 11.073326299999998 52.24321959909974, 11.0587141 52.240527199099915, 11.0531978 52.266484499098375, 11.028840299999999 52.27014079909818, 11.011820500000002 52.28798999909718, 11.036034499999998 52.31026159909599, 10.9834743 52.341742299094406, 11.0543804 52.349056899094045, 11.0739299 52.374470599092874, 11.0469407 52.38786029909229, 11.021882000000002 52.39345189909204, 11.015064200000001 52.38785969909228, 11.0185896 52.39716929909188, 10.924467800000002 52.47156139908903, 10.890729100000001 52.460246499089415, 10.8758057 52.43571019909031, 10.8931052 52.43268159909043, 10.881292100000001 52.42369859909079, 10.896197400000002 52.41936049909096, 10.8774238 52.414939499091126, 10.906841300000002 52.413859299091186, 10.8964362 52.39766259909186, 10.8678707 52.38685159909233, 10.880635000000003 52.37393519909288, 10.851248400000001 52.36470829909332, 10.8866505 52.34545439909422, 10.846011 52.324416499095264, 10.851328800000001 52.31764699909561, 10.806995800000001 52.330031699094974, 10.821951300000002 52.345488999094236, 10.7747846 52.33898149909453, 10.743698 52.356109399093704, 10.721108200000002 52.3540243990938, 10.7154761 52.37184549909298, 10.6488533 52.379052299092656, 10.6474672 52.38575749909235, 10.609662100000001 52.381026899092575, 10.620761799999999 52.34959049909403, 10.6008096 52.342371999094375))
area_de_ni_33	Landkreis Hildesheim	Landkreis Hildesheim	POLYGON ((9.62811 52.130403699107184, 9.684647400000001 52.10316619910918, 9.6619825 52.088947199110265, 9.643021699999998 52.05447799911296, 9.662380900000002 52.04583009911365, 9.651336499999998 52.050227499113284, 9.6604775 52.03017419911491, 9.64356 52.01879499911586, 9.6544266 51.9997861991175, 9.6341518 51.98633559911864, 9.6472623 51.96479459912052, 9.664000500000002 51.96832279912023, 9.6870841 51.95552029912138, 9.7100147 51.9675239991203, 9.7148406 51.98285889911894, 9.7596319 51.98280659911896, 9.7744469 51.962375899120765, 9.862501099999998 51.91736539912491, 9.8958788 51.90536549912602, 9.9166984 51.913865399125214, 9.9263457 51.90311649912623, 9.944888399999998 51.913056499125275, 9.9695588 51.89687869912686, 10.0126087 51.911656199125424, 9.9924659 51.9333222991234, 10.0043507 51.94246919912255, 10.0184154 51.937911799122986, 10.033314999999998 51.94773469912208, 10.0657584 51.92736369912395, 10.087272 51.960517699120906, 10.190517 51.95551609912137, 10.2061124 51.966837899120364, 10.192983500000002 52.00086709911739, 10.2040761 52.00719579911686, 10.1930308 52.04452859911376, 10.200020300000002 52.081792199110815, 10.187985999999997 52.08272929911073, 10.175980500000001 52.10874529910876, 10.200126699999998 52.12422569910762, 10.1927497 52.138373599106615, 10.176603000000002 52.14098769910642, 10.203812600000001 52.1790407991038, 10.2333033 52.17803639910387, 10.2347458 52.16972669910443, 10.2571244 52.17419029910414, 10.2639669 52.188465699103176, 10.2488551 52.213191599101584, 10.1843895 52.234748599100264, 10.1564059 52.225226799100845, 10.137501099999998 52.23684249910012, 10.0653609 52.222243899101024, 10.045559100000002 52.23138149910046, 9.9979738 52.23029559910052, 10.0000987 52.25759899909892, 10.028637 52.26373799909854, 10.0345283 52.28358809909743, 9.9965253 52.28365039909742, 10.0034728 52.2969804990967, 9.9981845 52.29001089909707, 9.9721589 52.293590099096896, 9.9720306 52.28550339909733, 9.912715 52.28068139909759, 9.9146059 52.26705799909835, 9.899426 52.261445099098694, 9.8762762 52.26253579909862, 9.8724813 52.27038339909816, 9.7910321 52.25152249909924, 9.768910699999998 52.23122769910047, 9.817209400000001 52.22861819910063, 9.8048857 52.18762679910323, 9.782712 52.19145619910299, 9.7842328 52.17450709910412, 9.7640183 52.169992099104434, 9.7374438 52.19861619910251, 9.6957841 52.19789909910254, 9.6858717 52.18959799910313, 9.7278624 52.170225899104395, 9.7201219 52.15818769910522, 9.674975800000002 52.12938029910727, 9.62811 52.130403699107184))
area_de_ni_34	Landkreis Holzminden	Landkreis Holzminden	POLYGON ((9.3079066 51.929851699123724, 9.345893900000002 51.89525439912698, 9.3354693 51.856244399130816, 9.322978 51.854949899130936, 9.3648144 51.86487969912995, 9.4050692 51.85565799913089, 9.461635400000002 51.85857019913062, 9.433122299999999 51.84087899913237, 9.4427811 51.82841269913366, 9.427291800000003 51.810420599135526, 9.448181799999999 51.79371259913728, 9.3754163 51.74420519914264, 9.3939716 51.73187229914402, 9.3871587 51.71908569914546, 9.4017487 51.70280059914734, 9.3861841 51.6893460991489, 9.3970267 51.67358389915073, 9.374640300000001 51.651183299153374, 9.3860176 51.645949899154004, 9.4375812 51.65209129915327, 9.4229548 51.67281709915082, 9.4394813 51.67745559915026, 9.4405549 51.69539259914818, 9.5204546 51.73389359914381, 9.5575209 51.74000099914311, 9.579064199999998 51.78992419913769, 9.642360399999998 51.81800459913472, 9.652876600000003 51.83707349913276, 9.682856 51.83998429913245, 9.7052763 51.877414199128715, 9.7215998 51.881415799128334, 9.7837906 51.86410899913004, 9.802694000000002 51.88440619912806, 9.875040699999998 51.8982429991267, 9.8730995 51.90854899912572, 9.8947359 51.90098559912643, 9.7744469 51.962375899120765, 9.765300100000001 51.98141469911908, 9.7148406 51.98285889911894, 9.7100147 51.9675239991203, 9.6870841 51.95552029912138, 9.664000500000002 51.96832279912023, 9.644874400000003 51.964519099120565, 9.567930199999997 52.043727899113826, 9.531552700000002 52.03708249911436, 9.5388798 52.022278199115576, 9.4934097 52.01851639911591, 9.488930500000002 52.00673279911689, 9.4413809 51.982338299118986, 9.348389 51.97494079911963, 9.3419491 51.96138329912085, 9.3661207 51.94238649912257, 9.3079066 51.929851699123724))
area_de_ni_38	Landkreis Nienburg/Weser	Landkreis Nienburg/Weser	POLYGON ((8.697479 52.48735319908851, 8.711147 52.46574419908924, 8.7031089 52.44365099909003, 8.7182737 52.429038799090584, 8.704683199999998 52.417258199091016, 8.714791400000001 52.39176519909211, 8.724959 52.40081619909172, 8.7465521 52.387892899092265, 8.7876505 52.39880109909181, 8.8534638 52.38949199909219, 8.8893038 52.39600079909193, 8.8925576 52.40575059909151, 8.9367103 52.40186209909167, 8.9396013 52.415377699091124, 8.987181500000002 52.43238099909045, 8.9785055 52.45066639908976, 9.0169829 52.460174399089425, 9.0532136 52.5003490990881, 9.0996118 52.49726509908819, 9.1347081 52.48322939908864, 9.1386122 52.475459299088875, 9.1233294 52.47455279908895, 9.09473 52.44312319909003, 9.1253343 52.41193789909125, 9.1986315 52.41439079909114, 9.2253532 52.43429259909039, 9.2797739 52.44034989909015, 9.2675926 52.45125589908972, 9.277853900000002 52.461900299089386, 9.2390308 52.46983369908909, 9.2672764 52.47610909908888, 9.2687349 52.5075725990879, 9.238312 52.52973849908726, 9.2746416 52.54687519908681, 9.3699329 52.56170679908643, 9.3704207 52.570953799086205, 9.3433597 52.581306499086, 9.3427056 52.60237519908559, 9.391018100000002 52.611370299085415, 9.390638100000002 52.61811059908529, 9.425557800000002 52.61703579908533, 9.460557200000002 52.640595299084964, 9.516821900000002 52.62284429908523, 9.5332518 52.630896799085114, 9.5347699 52.659028699084715, 9.5041047 52.67901599908451, 9.5118077 52.701706599084346, 9.481166299999998 52.704975099084315, 9.480626600000003 52.72718729908422, 9.422644100000001 52.72436169908422, 9.3700331 52.735993199084184, 9.3483266 52.714744499084254, 9.332237300000001 52.715018099084276, 9.3245582 52.722633599084205, 9.350216600000001 52.72574719908421, 9.3449029 52.73870879908415, 9.331272000000002 52.73800289908419, 9.341074300000002 52.75216729908415, 9.3169276 52.759182799084144, 9.3244877 52.772876899084174, 9.3045527 52.77447969908418, 9.2969286 52.8012815990843, 9.306904 52.811775499084355, 9.2700966 52.81499199908438, 9.271052000000001 52.80427939908429, 9.2563609 52.79986259908428, 9.235572 52.81129129908435, 9.2416439 52.821217199084415, 9.1940053 52.815174699084366, 9.200311 52.8393182990846, 9.2205127 52.84775439908467, 9.1800131 52.85942959908482, 9.2022968 52.86358309908486, 9.2098977 52.875680399085034, 9.177061 52.886593899085206, 9.1667768 52.90966989908562, 9.1607435 52.893971199085335, 9.1157777 52.896834699085375, 9.1026449 52.88015799908511, 9.1096222 52.86305309908488, 9.0789717 52.84922049908469, 9.0571262 52.85282909908474, 9.053785 52.841737299084606, 9.0342856 52.83866979908456, 9.0602938 52.82686289908447, 9.0578192 52.81719299908439, 9.0368215 52.81631199908438, 9.067869799999999 52.80415449908432, 9.0448876 52.78689679908421, 9.0636074 52.77471339908418, 9.0641751 52.762630599084154, 9.047943800000002 52.76090779908415, 9.0580648 52.75234469908417, 9.051744800000002 52.728758699084196, 9.006058099999999 52.71044009908427, 9.029497500000002 52.69498949908437, 9.0123884 52.68548269908446, 9.0199936 52.66486749908467, 9.0042848 52.65166269908482, 8.984809 52.65749479908475, 8.9328254 52.6309744990851, 8.8825381 52.630285199085115, 8.872716 52.62250999908524, 8.8730606 52.6066181990855, 8.9006673 52.597836099085676, 8.8937217 52.55286119908666, 8.8555246 52.54860749908676, 8.8516427 52.533229499087156, 8.8389404 52.545732799086835, 8.8134872 52.530545899087215, 8.7724251 52.53750029908703, 8.768138 52.52094209908749, 8.746656000000002 52.52700109908733, 8.697479 52.48735319908851))
area_de_ni_44	Landkreis Peine	Landkreis Peine	POLYGON ((9.9954849 52.23583309910018, 10.0653609 52.222243899101024, 10.137501099999998 52.23684249910012, 10.1564059 52.225226799100845, 10.1843895 52.234748599100264, 10.2488551 52.213191599101584, 10.265737 52.17883279910382, 10.2881617 52.175365299104065, 10.316661200000002 52.190497799103056, 10.319787900000001 52.17664339910398, 10.3472857 52.176074599104005, 10.374250300000002 52.20301769910222, 10.402675500000003 52.20984119910181, 10.406967799999999 52.222786499101005, 10.4360146 52.22604739910079, 10.428399499999998 52.2456850990996, 10.454301900000003 52.257691199098886, 10.421402999999998 52.267297199098344, 10.4406815 52.285646899097316, 10.418506700000002 52.28600009909731, 10.4267477 52.30517729909624, 10.412452200000002 52.318204299095584, 10.424060900000002 52.33022359909497, 10.4035138 52.3521799990939, 10.4248275 52.355277799093756, 10.4141283 52.36791229909317, 10.4251783 52.37883359909267, 10.3861381 52.37102649909303, 10.358869600000002 52.42406069909077, 10.3142371 52.44534709908996, 10.282288999999999 52.44831459908986, 10.256797000000002 52.438556599090205, 10.250270200000001 52.41974969909095, 10.2076976 52.42911939909057, 10.1807731 52.39604199909191, 10.1303698 52.39390899909202, 10.1563213 52.360847799093484, 10.1256318 52.35465109909376, 10.147094299999997 52.34993689909401, 10.1259292 52.33782229909459, 10.1324343 52.32858629909506, 10.1178312 52.32206819909538, 10.0970945 52.34210069909439, 10.0814003 52.339696599094516, 10.0756917 52.30015499909651, 10.0339282 52.29152089909699, 10.028637 52.26373799909854, 10.0000987 52.25759899909892, 9.9954849 52.23583309910018))
area_de_ni_45	Landkreis Schaumburg	Landkreis Schaumburg	POLYGON ((8.9633174 52.2788474990977, 8.9786583 52.2748313990979, 8.974560899999998 52.26250909909861, 9.0768221 52.233668599100326, 9.0529974 52.22050509910112, 9.0371109 52.22411449910091, 9.0457222 52.18315069910353, 9.0217525 52.18344919910351, 9.0137956 52.19534679910276, 9.007412600000002 52.18961339910311, 8.9858838 52.19464179910279, 9.0219346 52.171586999104306, 9.0118918 52.135163199106834, 9.0668476 52.149685299105826, 9.0675563 52.14017109910648, 9.1009232 52.132957899107005, 9.1295044 52.139786199106524, 9.159288700000001 52.120034399107944, 9.134431300000001 52.094252299109854, 9.1629829 52.09832419910954, 9.18608 52.132667499107, 9.1617106 52.145744899106084, 9.1832424 52.13776789910667, 9.1940357 52.143181299106274, 9.1608435 52.173431799104186, 9.1625231 52.18933099910312, 9.182787 52.18449459910344, 9.2174027 52.19327969910287, 9.2234007 52.20281269910226, 9.2467442 52.2020838991023, 9.2382914 52.20737119910196, 9.287009 52.221054699101096, 9.3245525 52.212428499101634, 9.3544826 52.22940419910058, 9.3625175 52.219017399101226, 9.3931442 52.249388099099384, 9.415085100000002 52.24986659909934, 9.444423 52.265286899098456, 9.449037799999997 52.274166499097944, 9.4144312 52.288219699097155, 9.3994287 52.32893019909504, 9.438443399999999 52.36377459909333, 9.422396900000003 52.3626134990934, 9.4157965 52.39981119909178, 9.399408 52.4062544990915, 9.3501597 52.381973999092544, 9.3173486 52.39102589909215, 9.3356406 52.414963199091126, 9.3666368 52.424232299090775, 9.365021900000002 52.4333922990904, 9.3933386 52.43391829909039, 9.3546145 52.43769469909024, 9.3480904 52.44606779908995, 9.2844252 52.43840039909021, 9.2727928 52.454613499089625, 9.2797739 52.44034989909015, 9.2253532 52.43429259909039, 9.1986315 52.41439079909114, 9.1253343 52.41193789909125, 9.0953249 52.386426099092326, 9.0843124 52.35507609909375, 9.0594783 52.339305799094504, 9.0271776 52.34533609909424, 8.9897453 52.31476359909577, 8.987969099999999 52.287334199097224, 8.9633174 52.2788474990977))
area_de_ni_35	Borkum	Borkum	POLYGON ((6.6543055 53.59268629912902, 6.6642038999999995 53.5783968991275, 6.7040035 53.56215889912577, 6.7331927 53.570128099126585, 6.747286900000001 53.557257299125254, 6.757968300000001 53.56707319912628, 6.716536 53.58226369912791, 6.81349 53.60149529913001, 6.7547077 53.62011119913208, 6.660475500000001 53.60118529912998, 6.6543055 53.59268629912902))
area_de_ni_36	Ostfriesland	Ostfriesland	POLYGON ((6.8515749999999995 53.594272499129204, 6.8516992 53.59392159912916, 6.851970900000001 53.59353869912915, 6.8528124 53.59274929912906, 6.8532986000000005 53.59237379912901, 6.8540897 53.591987399128946, 6.854949800000001 53.59172739912893, 6.8555897 53.59161009912891, 6.856237099999999 53.59174149912893, 6.8565809 53.59174429912893, 6.8571196 53.59165749912893, 6.8577594 53.59170229912894, 6.858125300000001 53.59192099912896, 6.8581694 53.59202989912896, 6.8581212 53.59206919912897, 6.8577092 53.59197849912897, 6.8572749 53.591985599128954, 6.8554081 53.59246869912899, 6.854637900000001 53.59283679912906, 6.854567 53.59290539912905, 6.854629399999999 53.59308159912907, 6.8550264 53.5932265991291, 6.8557886 53.593052999129085, 6.8562896 53.59301639912908, 6.8564835 53.592904099129065, 6.858412200000001 53.59302319912908, 6.859130300000001 53.59322279912911, 6.860706800000001 53.59424059912921, 6.8609392 53.59490949912929, 6.8616712 53.595379799129326, 6.8625408 53.59559709912935, 6.8627739 53.59569429912937, 6.863190499999999 53.595994599129405, 6.863265200000001 53.5961906991294, 6.8629564 53.59655099912949, 6.862942199999999 53.59679549912948, 6.863027 53.596884899129506, 6.863715000000001 53.59702269912949, 6.863849100000001 53.59712999912952, 6.863882 53.59727859912954, 6.8637712 53.59741969912957, 6.8631202 53.597674699129584, 6.862715200000001 53.59809959912963, 6.8624798 53.598183399129645, 6.862176 53.598189399129666, 6.8617892 53.59817889912963, 6.859406100000001 53.59773769912958, 6.856888800000002 53.59741199912956, 6.855513899999999 53.597390199129556, 6.8545933 53.597460499129575, 6.8540605 53.59741899912955, 6.853497699999999 53.597191699129525, 6.8531526000000005 53.59684899912947, 6.8524061 53.59638429912945, 6.852230900000001 53.59598439912939, 6.8518396 53.59549349912935, 6.8517332 53.59523759912931, 6.8515749999999995 53.594272499129204))
area_de_ni_37	Landkreis Leer	Landkreis Leer	POLYGON ((7.178902300000001 53.138285699093316, 7.182898799999999 53.12176489909254, 7.202732200000001 53.11286119909213, 7.329897 53.112698099092114, 7.336344000000001 53.10124659909162, 7.362713300000001 53.10588789909183, 7.3817482000000005 53.095677799091376, 7.385092500000001 53.106034099091836, 7.4098188 53.098653499091505, 7.403187900000001 53.08966249909112, 7.4834145 53.08607199909097, 7.5246585 53.04318699908929, 7.5438928 53.03392219908898, 7.563671099999999 53.036631899089066, 7.612126600000001 53.05771029908984, 7.627122100000001 53.11462199909221, 7.6387733 53.11481199909222, 7.6461029 53.183015299095615, 7.7189596 53.1788838990954, 7.7019605 53.22289409909789, 7.760361800000001 53.24165089909902, 7.8503085 53.29394699910244, 7.8854291 53.35189889910668, 7.8720751 53.37589019910854, 7.836160199999999 53.36214319910745, 7.816007099999999 53.37549519910852, 7.663057500000001 53.33997459910576, 7.6526391 53.34702479910632, 7.619290300000001 53.34608989910621, 7.626367300000001 53.33420419910534, 7.5971904 53.33228029910518, 7.597192800000001 53.34426309910608, 7.5624252 53.345303899106156, 7.545915 53.35704469910706, 7.5124309 53.354047799106816, 7.486668900000001 53.37064489910812, 7.436051600000001 53.36428869910764, 7.411509099999999 53.34844479910642, 7.3747634 53.348241299106355, 7.363984099999999 53.3588390991072, 7.3501134 53.35419649910684, 7.352772700000001 53.37565419910854, 7.3415806 53.35660329910703, 7.3290465 53.369023899108, 7.320521899999999 53.3498860991065, 7.305021300000001 53.35001899910652, 7.2988759000000005 53.32020469910431, 7.2643976 53.32563479910469, 7.191106700000001 53.3175742991041, 7.217025400000001 53.21476659909742, 7.2080428 53.18847649909591, 7.227498500000001 53.18027849909547, 7.203654900000001 53.17656419909528, 7.178902300000001 53.138285699093316))
area_de_ni_39	Uslar	Uslar	POLYGON ((9.625217500000002 51.5738219991629, 9.648309300000001 51.55093369916585, 9.672972500000002 51.568389799163604, 9.6342961 51.584361899161586, 9.625217500000002 51.5738219991629))
area_de_ni_40	Landkreis Northeim	Landkreis Northeim	POLYGON ((9.4175722 51.646652399153915, 9.4947932 51.65758109915263, 9.4915889 51.63503959915532, 9.517370099999999 51.625934699156424, 9.5432751 51.64032719915468, 9.5704072 51.62435109915662, 9.625918700000001 51.6369555991551, 9.637901200000003 51.60881649915853, 9.6847366 51.581760399161915, 9.740965799999998 51.614192899157864, 9.7971734 51.61137749915822, 9.8163757 51.597389199159956, 9.834362900000002 51.61335499915798, 9.939545200000003 51.6019281991594, 9.9573554 51.61369989915794, 9.9519261 51.62159299915695, 10.001690800000002 51.612166299158126, 10.038260300000001 51.617636899157446, 10.040450500000002 51.625658099156475, 10.063802500000001 51.61045779915834, 10.0995711 51.62235559915688, 10.1196561 51.61494359915776, 10.1378181 51.64072769915465, 10.1553055 51.638049099154976, 10.162961599999997 51.64906919915364, 10.1400135 51.666785799151526, 10.156858800000002 51.67734869915028, 10.134960800000002 51.698169299147864, 10.139426 51.70780119914676, 10.114313700000002 51.714454299146, 10.125185099999998 51.717307099145685, 10.116708200000003 51.72688999914458, 10.131142 51.727263999144554, 10.152145600000003 51.747851799142246, 10.1425729 51.75815159914112, 10.1598241 51.77974219913876, 10.1556434 51.80239469913636, 10.138281999999998 51.80546119913604, 10.1434319 51.83041339913342, 10.107685200000002 51.83542569913294, 10.118177200000002 51.87151269912928, 10.096461300000001 51.885271999127944, 10.106099600000002 51.90228219912631, 10.0325452 51.94769669912209, 10.024314500000001 51.93920059912286, 9.994556000000001 51.939215699122855, 10.0126087 51.911656199125424, 9.9695588 51.89687869912686, 9.944888399999998 51.913056499125275, 9.9263457 51.90311649912623, 9.9166984 51.913865399125214, 9.8935523 51.90054779912647, 9.8730995 51.90854899912572, 9.875040699999998 51.8982429991267, 9.802694000000002 51.88440619912806, 9.7837906 51.86410899913004, 9.7092516 51.87928699912854, 9.6830229 51.85526659913092, 9.682856 51.83998429913245, 9.652876600000003 51.83707349913276, 9.642360399999998 51.81800459913472, 9.579064199999998 51.78992419913769, 9.5575209 51.74000099914311, 9.5204546 51.73389359914381, 9.4405549 51.69539259914818, 9.4394813 51.67745559915026, 9.4229548 51.67281709915082, 9.4378195 51.65227569915326, 9.4175722 51.646652399153915))
area_de_ni_41	Landkreis Oldenburg	Landkreis Oldenburg	POLYGON ((8.051000700000001 53.063573399090075, 8.1244827 52.998989899087846, 8.1212157 52.928475799085994, 8.1572231 52.92469529908592, 8.1574197 52.904683699085524, 8.2266448 52.87010659908495, 8.3327766 52.88431139908517, 8.3557656 52.85259709908471, 8.4063792 52.84847349908468, 8.3963996 52.82550429908446, 8.473181200000003 52.82275309908445, 8.4621948 52.79848759908426, 8.5168565 52.8053348990843, 8.5467813 52.8192502990844, 8.539329 52.83113209908449, 8.6337844 52.85100869908471, 8.6467729 52.886578099085206, 8.637871400000002 52.89486419908534, 8.646846800000002 52.90456879908554, 8.6565583 52.90150519908546, 8.6446151 52.91186999908567, 8.6691647 52.91984949908582, 8.6906159 52.913944399085715, 8.6883342 52.96676779908689, 8.657474500000001 52.969072199086966, 8.654332700000001 52.96295809908683, 8.6430058 52.97727259908721, 8.6596872 53.008802999088125, 8.6434425 53.00547149908804, 8.6274496 53.01878729908847, 8.611907100000002 53.008199099088124, 8.6217096 53.00008599908787, 8.5915975 52.98674189908747, 8.578655600000001 53.00016889908786, 8.607888800000001 53.03088449908886, 8.582587700000001 53.037602699089106, 8.5833668 53.05114729908959, 8.634293400000002 53.076504499090575, 8.6226181 53.085755399090964, 8.635505 53.09899289909151, 8.5782557 53.122457099092564, 8.5708959 53.11348109909216, 8.4958874 53.13004799909293, 8.504754099999998 53.1189962990924, 8.4619446 53.14082069909344, 8.4016979 53.12069519909246, 8.3888427 53.17066319909497, 8.3213732 53.16124109909446, 8.2879406 53.13043749909297, 8.280139 53.09713819909145, 8.2238838 53.08312369909084, 8.1942514 53.091992599091206, 8.2010012 53.11409909909221, 8.1266077 53.10765569909191, 8.0714495 53.089968399091134, 8.051000700000001 53.063573399090075))
